Year,Player,Team,Match Number,Opposition,Date,Balls,Overs,Runs Given,Wickets,Economy Rate,Average,Strike Rate,Dots,4s,6s,Boundaries Conceded,Wides,No Balls,Extras Given,Result
2019,RD Chahar,Mumbai Indians,4,Chennai Super Kings,2019-04-03,12,2.0,11,0,5.5,,,5,1,0,1,1,0,1,Won
2019,SL Malinga,Mumbai Indians,4,Chennai Super Kings,2019-04-03,24,4.0,34,3,8.5,11.33,8.0,13,4,2,6,0,1,1,Won
2019,AS Joseph,Mumbai Indians,5,Sunrisers Hyderabad,2019-04-06,22,3.4,12,6,3.27,2.0,3.67,14,1,0,1,2,0,2,Won
2019,HH Pandya,Mumbai Indians,5,Sunrisers Hyderabad,2019-04-06,6,1.0,7,0,7.0,,,0,0,0,0,0,0,0,Won
2019,JJ Bumrah,Mumbai Indians,5,Sunrisers Hyderabad,2019-04-06,18,3.0,16,1,5.33,16.0,18.0,9,0,1,1,0,0,0,Won
2019,JP Behrendorff,Mumbai Indians,5,Sunrisers Hyderabad,2019-04-06,24,4.0,28,1,7.0,28.0,24.0,11,4,0,4,0,0,0,Won
2019,KH Pandya,Mumbai Indians,5,Sunrisers Hyderabad,2019-04-06,12,2.0,9,0,4.5,,,4,0,0,0,0,0,0,Won
2019,RD Chahar,Mumbai Indians,5,Sunrisers Hyderabad,2019-04-06,24,4.0,21,2,5.25,10.5,12.0,12,3,0,3,1,0,1,Won
2019,AS Joseph,Mumbai Indians,6,Punjab Kings,2019-04-10,12,2.0,22,0,11.0,,,4,1,2,3,1,0,1,Won
2019,HH Pandya,Mumbai Indians,6,Punjab Kings,2019-04-10,24,4.0,57,2,14.25,28.5,12.0,5,4,4,8,3,0,3,Won
2019,JJ Bumrah,Mumbai Indians,6,Punjab Kings,2019-04-10,24,4.0,38,1,9.5,38.0,24.0,8,5,1,6,2,0,2,Won
2019,JP Behrendorff,Mumbai Indians,6,Punjab Kings,2019-04-10,24,4.0,35,1,8.75,35.0,24.0,10,2,3,5,0,0,0,Won
2019,KH Pandya,Mumbai Indians,6,Punjab Kings,2019-04-10,12,2.0,17,0,8.5,,,2,0,1,1,0,0,0,Won
2019,RD Chahar,Mumbai Indians,6,Punjab Kings,2019-04-10,24,4.0,27,0,6.75,,,12,1,2,3,0,0,0,Won
2019,AS Joseph,Mumbai Indians,7,Rajasthan Royals,2019-04-13,18,3.0,53,0,17.67,,,5,8,3,11,0,0,0,Lost
2019,HH Pandya,Mumbai Indians,7,Rajasthan Royals,2019-04-13,9,1.3,11,0,7.33,,,2,1,0,1,0,0,0,Lost
2019,JJ Bumrah,Mumbai Indians,7,Rajasthan Royals,2019-04-13,24,4.0,23,2,5.75,11.5,12.0,11,3,0,3,0,0,0,Lost
2019,JP Behrendorff,Mumbai Indians,7,Rajasthan Royals,2019-04-13,18,3.0,31,0,10.33,,,8,5,1,6,1,0,1,Lost
2019,KH Pandya,Mumbai Indians,7,Rajasthan Royals,2019-04-13,24,4.0,34,3,8.5,11.33,8.0,8,2,2,4,1,0,1,Lost
2019,RD Chahar,Mumbai Indians,7,Rajasthan Royals,2019-04-13,24,4.0,34,1,8.5,34.0,24.0,6,0,3,3,0,0,0,Lost
2019,HH Pandya,Mumbai Indians,8,Royal Challengers Bengaluru,2019-04-15,18,3.0,21,1,7.0,21.0,18.0,4,1,1,2,0,0,0,Won
2019,JJ Bumrah,Mumbai Indians,8,Royal Challengers Bengaluru,2019-04-15,24,4.0,22,0,5.5,,,12,3,0,3,0,0,0,Won
2019,JP Behrendorff,Mumbai Indians,8,Royal Challengers Bengaluru,2019-04-15,24,4.0,49,1,12.25,49.0,24.0,8,6,3,9,1,0,1,Won
2019,KH Pandya,Mumbai Indians,8,Royal Challengers Bengaluru,2019-04-15,6,1.0,10,0,10.0,,,1,0,1,1,0,0,0,Won
2019,RD Chahar,Mumbai Indians,8,Royal Challengers Bengaluru,2019-04-15,24,4.0,31,0,7.75,,,9,2,2,4,0,0,0,Won
2019,SL Malinga,Mumbai Indians,8,Royal Challengers Bengaluru,2019-04-15,24,4.0,31,4,7.75,7.75,6.0,7,0,3,3,0,0,0,Won
2019,HH Pandya,Mumbai Indians,9,Delhi Capitals,2019-04-18,12,2.0,17,1,8.5,17.0,12.0,7,2,1,3,0,0,0,Won
2019,J Yadav,Mumbai Indians,9,Delhi Capitals,2019-04-18,24,4.0,25,0,6.25,,,9,1,1,2,0,0,0,Won
2019,JJ Bumrah,Mumbai Indians,9,Delhi Capitals,2019-04-18,24,4.0,18,2,4.5,9.0,12.0,12,0,1,1,0,0,0,Won
2019,KH Pandya,Mumbai Indians,9,Delhi Capitals,2019-04-18,12,2.0,7,1,3.5,7.0,12.0,6,0,0,0,0,0,0,Won
2019,RD Chahar,Mumbai Indians,9,Delhi Capitals,2019-04-18,24,4.0,19,3,4.75,6.33,8.0,15,2,0,2,2,0,2,Won
2019,SL Malinga,Mumbai Indians,9,Delhi Capitals,2019-04-18,24,4.0,37,1,9.25,37.0,24.0,4,3,1,4,1,0,1,Won
2019,HH Pandya,Mumbai Indians,10,Rajasthan Royals,2019-04-20,24,4.0,31,0,7.75,,,10,5,0,5,0,0,0,Lost
2019,JJ Bumrah,Mumbai Indians,10,Rajasthan Royals,2019-04-20,24,4.0,21,1,5.25,21.0,24.0,7,1,0,1,0,0,0,Lost
2019,KH Pandya,Mumbai Indians,10,Rajasthan Royals,2019-04-20,12,2.0,24,0,12.0,,,1,4,0,4,0,0,0,Lost
2019,M Markande,Mumbai Indians,10,Rajasthan Royals,2019-04-20,12,2.0,24,0,12.0,,,4,2,2,4,0,0,0,Lost
2019,RD Chahar,Mumbai Indians,10,Rajasthan Royals,2019-04-20,24,4.0,29,3,7.25,9.67,8.0,10,3,1,4,0,0,0,Lost
2019,SL Malinga,Mumbai Indians,10,Rajasthan Royals,2019-04-20,19,3.1,27,0,8.53,,,4,4,0,4,0,0,0,Lost
2019,AS Roy,Mumbai Indians,11,Chennai Super Kings,2019-04-26,12,2.0,11,1,5.5,11.0,12.0,4,0,0,0,3,0,3,Won
2019,HH Pandya,Mumbai Indians,11,Chennai Super Kings,2019-04-26,12,2.0,22,1,11.0,22.0,12.0,5,2,1,3,1,2,3,Won
2019,JJ Bumrah,Mumbai Indians,11,Chennai Super Kings,2019-04-26,18,3.0,10,2,3.33,5.0,9.0,11,1,0,1,1,0,1,Won
2019,KH Pandya,Mumbai Indians,11,Chennai Super Kings,2019-04-26,18,3.0,7,2,2.33,3.5,9.0,12,0,0,0,0,0,0,Won
2019,RD Chahar,Mumbai Indians,11,Chennai Super Kings,2019-04-26,24,4.0,21,0,5.25,,,7,1,0,1,0,0,0,Won
2019,SL Malinga,Mumbai Indians,11,Chennai Super Kings,2019-04-26,22,3.4,37,4,10.09,9.25,5.5,8,3,2,5,0,0,0,Won
2019,BB Sran,Mumbai Indians,12,Kolkata Knight Riders,2019-04-28,12,2.0,27,0,13.5,,,4,4,1,5,0,0,0,Lost
2019,HH Pandya,Mumbai Indians,12,Kolkata Knight Riders,2019-04-28,18,3.0,31,1,10.33,31.0,18.0,8,1,3,4,3,0,3,Lost
2019,JJ Bumrah,Mumbai Indians,12,Kolkata Knight Riders,2019-04-28,24,4.0,44,0,11.0,,,5,4,2,6,1,2,3,Lost
2019,KH Pandya,Mumbai Indians,12,Kolkata Knight Riders,2019-04-28,18,3.0,27,0,9.0,,,5,3,1,4,0,0,0,Lost
2019,RD Chahar,Mumbai Indians,12,Kolkata Knight Riders,2019-04-28,24,4.0,54,1,13.5,54.0,24.0,7,2,6,8,1,0,1,Lost
2019,SL Malinga,Mumbai Indians,12,Kolkata Knight Riders,2019-04-28,24,4.0,48,0,12.0,,,7,7,2,9,0,0,0,Lost
2019,BB Sran,Mumbai Indians,13,Sunrisers Hyderabad,2019-05-02,12,2.0,24,0,12.0,,,3,3,1,4,1,0,1,No Result
2019,HH Pandya,Mumbai Indians,13,Sunrisers Hyderabad,2019-05-02,12,2.0,20,2,10.0,10.0,6.0,4,0,2,2,0,0,0,No Result
2019,JJ Bumrah,Mumbai Indians,13,Sunrisers Hyderabad,2019-05-02,28,4.4,39,3,8.36,13.0,9.33,10,5,1,6,0,0,0,No Result
2019,KH Pandya,Mumbai Indians,13,Sunrisers Hyderabad,2019-05-02,24,4.0,22,2,5.5,11.0,12.0,6,1,0,1,1,0,1,No Result
2019,RD Chahar,Mumbai Indians,13,Sunrisers Hyderabad,2019-05-02,24,4.0,21,0,5.25,,,10,2,0,2,0,0,0,No Result
2019,SL Malinga,Mumbai Indians,13,Sunrisers Hyderabad,2019-05-02,24,4.0,43,0,10.75,,,7,5,2,7,0,0,0,No Result
2019,HH Pandya,Mumbai Indians,14,Kolkata Knight Riders,2019-05-05,18,3.0,20,2,6.67,10.0,9.0,9,0,2,2,0,0,0,Won
2019,JJ Bumrah,Mumbai Indians,14,Kolkata Knight Riders,2019-05-05,24,4.0,31,2,7.75,15.5,12.0,12,2,2,4,0,5,5,Won
2019,KH Pandya,Mumbai Indians,14,Kolkata Knight Riders,2019-05-05,24,4.0,14,0,3.5,,,11,0,0,0,1,0,1,Won
2019,MJ McClenaghan,Mumbai Indians,14,Kolkata Knight Riders,2019-05-05,24,4.0,19,0,4.75,,,12,0,1,1,3,0,3,Won
2019,RD Chahar,Mumbai Indians,14,Kolkata Knight Riders,2019-05-05,6,1.0,12,0,12.0,,,4,0,2,2,0,0,0,Won
2019,SL Malinga,Mumbai Indians,14,Kolkata Knight Riders,2019-05-05,24,4.0,35,3,8.75,11.67,8.0,10,1,3,4,3,0,3,Won
2019,HH Pandya,Mumbai Indians,15,Chennai Super Kings,2019-05-07,12,2.0,13,0,6.5,,,3,1,0,1,0,0,0,Won
2019,J Yadav,Mumbai Indians,15,Chennai Super Kings,2019-05-07,18,3.0,25,1,8.33,25.0,18.0,8,1,2,3,0,1,1,Won
2019,JJ Bumrah,Mumbai Indians,15,Chennai Super Kings,2019-05-07,24,4.0,31,0,7.75,,,6,3,0,3,0,1,1,Won
2019,KH Pandya,Mumbai Indians,15,Chennai Super Kings,2019-05-07,24,4.0,21,1,5.25,21.0,24.0,13,3,0,3,0,0,0,Won
2019,RD Chahar,Mumbai Indians,15,Chennai Super Kings,2019-05-07,24,4.0,14,2,3.5,7.0,12.0,13,1,0,1,0,0,0,Won
2019,SL Malinga,Mumbai Indians,15,Chennai Super Kings,2019-05-07,18,3.0,26,0,8.67,,,6,1,2,3,1,1,2,Won
2019,HH Pandya,Mumbai Indians,16,Chennai Super Kings,2019-05-12,6,1.0,3,0,3.0,,,4,0,0,0,1,0,1,Won
2019,JJ Bumrah,Mumbai Indians,16,Chennai Super Kings,2019-05-12,24,4.0,14,2,3.5,7.0,12.0,11,0,0,0,0,0,0,Won
2019,KH Pandya,Mumbai Indians,16,Chennai Super Kings,2019-05-12,18,3.0,39,1,13.0,39.0,18.0,8,3,4,7,0,0,0,Won
2019,MJ McClenaghan,Mumbai Indians,16,Chennai Super Kings,2019-05-12,24,4.0,24,0,6.0,,,12,2,0,2,2,0,2,Won
2019,RD Chahar,Mumbai Indians,16,Chennai Super Kings,2019-05-12,24,4.0,14,1,3.5,14.0,24.0,13,1,0,1,0,0,0,Won
2019,SL Malinga,Mumbai Indians,16,Chennai Super Kings,2019-05-12,24,4.0,49,1,12.25,49.0,24.0,7,5,2,7,1,0,1,Won
2019,AS Rajpoot,Punjab Kings,1,Rajasthan Royals,2019-03-25,24,4.0,33,2,8.25,16.5,12.0,8,4,0,4,0,4,4,Won
2019,Mohammed Shami,Punjab Kings,1,Rajasthan Royals,2019-03-25,24,4.0,33,0,8.25,,,8,3,1,4,0,0,0,Won
2019,Mujeeb Ur Rahman,Punjab Kings,1,Rajasthan Royals,2019-03-25,24,4.0,31,2,7.75,15.5,12.0,11,2,2,4,1,0,1,Won
2019,R Ashwin,Punjab Kings,1,Rajasthan Royals,2019-03-25,24,4.0,20,1,5.0,20.0,24.0,6,0,0,0,0,0,0,Won
2019,SM Curran,Punjab Kings,1,Rajasthan Royals,2019-03-25,24,4.0,52,2,13.0,26.0,12.0,7,7,2,9,1,0,1,Won
2019,AJ Tye,Punjab Kings,2,Kolkata Knight Riders,2019-03-27,24,4.0,37,1,9.25,37.0,24.0,7,3,2,5,0,0,0,Lost
2019,CV Varun,Punjab Kings,2,Kolkata Knight Riders,2019-03-27,18,3.0,35,1,11.67,35.0,18.0,8,3,3,6,0,0,0,Lost
2019,GC Viljoen,Punjab Kings,2,Kolkata Knight Riders,2019-03-27,24,4.0,36,1,9.0,36.0,24.0,10,3,2,5,2,0,2,Lost
2019,Mandeep Singh,Punjab Kings,2,Kolkata Knight Riders,2019-03-27,6,1.0,18,0,18.0,,,1,1,2,3,0,0,0,Lost
2019,Mohammed Shami,Punjab Kings,2,Kolkata Knight Riders,2019-03-27,24,4.0,44,1,11.0,44.0,24.0,9,4,3,7,0,1,1,Lost
2019,R Ashwin,Punjab Kings,2,Kolkata Knight Riders,2019-03-27,24,4.0,47,0,11.75,,,5,0,5,5,1,0,1,Lost
2019,AJ Tye,Punjab Kings,3,Mumbai Indians,2019-03-30,24,4.0,40,1,10.0,40.0,24.0,4,5,0,5,2,0,2,Won
2019,GC Viljoen,Punjab Kings,3,Mumbai Indians,2019-03-30,24,4.0,40,2,10.0,20.0,12.0,6,6,0,6,0,0,0,Won
2019,M Ashwin,Punjab Kings,3,Mumbai Indians,2019-03-30,24,4.0,25,2,6.25,12.5,12.0,10,4,0,4,0,0,0,Won
2019,Mohammed Shami,Punjab Kings,3,Mumbai Indians,2019-03-30,24,4.0,42,2,10.5,21.0,12.0,6,2,3,5,1,0,1,Won
2019,R Ashwin,Punjab Kings,3,Mumbai Indians,2019-03-30,24,4.0,26,0,6.5,,,8,3,0,3,1,0,1,Won
2019,GC Viljoen,Punjab Kings,4,Delhi Capitals,2019-04-01,18,3.0,22,1,7.33,22.0,18.0,9,4,0,4,0,0,0,Won
2019,M Ashwin,Punjab Kings,4,Delhi Capitals,2019-04-01,12,2.0,19,0,9.5,,,3,3,0,3,0,0,0,Won
2019,Mohammed Shami,Punjab Kings,4,Delhi Capitals,2019-04-01,24,4.0,27,2,6.75,13.5,12.0,12,3,1,4,0,0,0,Won
2019,Mujeeb Ur Rahman,Punjab Kings,4,Delhi Capitals,2019-04-01,24,4.0,36,0,9.0,,,7,4,1,5,1,0,1,Won
2019,R Ashwin,Punjab Kings,4,Delhi Capitals,2019-04-01,24,4.0,31,2,7.75,15.5,12.0,8,2,1,3,3,0,3,Won
2019,SM Curran,Punjab Kings,4,Delhi Capitals,2019-04-01,14,2.2,11,4,4.71,2.75,3.5,6,1,0,1,1,0,1,Won
2019,AJ Tye,Punjab Kings,5,Chennai Super Kings,2019-04-06,24,4.0,38,0,9.5,,,7,3,2,5,1,0,1,Lost
2019,M Ashwin,Punjab Kings,5,Chennai Super Kings,2019-04-06,24,4.0,23,0,5.75,,,8,0,1,1,1,0,1,Lost
2019,Mohammed Shami,Punjab Kings,5,Chennai Super Kings,2019-04-06,24,4.0,41,0,10.25,,,6,4,2,6,1,0,1,Lost
2019,R Ashwin,Punjab Kings,5,Chennai Super Kings,2019-04-06,24,4.0,23,3,5.75,7.67,8.0,10,1,1,2,1,0,1,Lost
2019,SM Curran,Punjab Kings,5,Chennai Super Kings,2019-04-06,24,4.0,35,0,8.75,,,6,3,1,4,1,0,1,Lost
2019,AS Rajpoot,Punjab Kings,6,Sunrisers Hyderabad,2019-04-08,24,4.0,21,0,5.25,,,9,1,0,1,1,0,1,Won
2019,Mohammed Shami,Punjab Kings,6,Sunrisers Hyderabad,2019-04-08,24,4.0,30,1,7.5,30.0,24.0,12,4,1,5,0,0,0,Won
2019,Mujeeb Ur Rahman,Punjab Kings,6,Sunrisers Hyderabad,2019-04-08,24,4.0,34,1,8.5,34.0,24.0,7,2,1,3,2,0,2,Won
2019,R Ashwin,Punjab Kings,6,Sunrisers Hyderabad,2019-04-08,24,4.0,30,1,7.5,30.0,24.0,7,3,0,3,0,0,0,Won
2019,SM Curran,Punjab Kings,6,Sunrisers Hyderabad,2019-04-08,24,4.0,30,0,7.5,,,6,2,0,2,0,0,0,Won
2019,AS Rajpoot,Punjab Kings,7,Mumbai Indians,2019-04-10,24,4.0,52,1,13.0,52.0,24.0,8,7,2,9,0,7,7,Lost
2019,GC Viljoen,Punjab Kings,7,Mumbai Indians,2019-04-10,24,4.0,34,0,8.5,,,6,2,0,2,7,0,7,Lost
2019,Mohammed Shami,Punjab Kings,7,Mumbai Indians,2019-04-10,24,4.0,21,3,5.25,7.0,8.0,13,2,0,2,3,0,3,Lost
2019,R Ashwin,Punjab Kings,7,Mumbai Indians,2019-04-10,24,4.0,37,1,9.25,37.0,24.0,10,2,3,5,0,0,0,Lost
2019,SM Curran,Punjab Kings,7,Mumbai Indians,2019-04-10,24,4.0,54,1,13.5,54.0,24.0,7,2,6,8,1,0,1,Lost
2019,AJ Tye,Punjab Kings,8,Royal Challengers Bengaluru,2019-04-13,24,4.0,40,0,10.0,,,6,4,1,5,0,0,0,Lost
2019,M Ashwin,Punjab Kings,8,Royal Challengers Bengaluru,2019-04-13,24,4.0,24,0,6.0,,,10,3,0,3,0,0,0,Lost
2019,Mohammed Shami,Punjab Kings,8,Royal Challengers Bengaluru,2019-04-13,24,4.0,43,1,10.75,43.0,24.0,5,6,1,7,0,0,0,Lost
2019,R Ashwin,Punjab Kings,8,Royal Challengers Bengaluru,2019-04-13,24,4.0,30,1,7.5,30.0,24.0,3,2,0,2,1,0,1,Lost
2019,SM Curran,Punjab Kings,8,Royal Challengers Bengaluru,2019-04-13,18,3.0,31,0,10.33,,,4,5,0,5,0,0,0,Lost
2019,SN Khan,Punjab Kings,8,Royal Challengers Bengaluru,2019-04-13,2,0.2,6,0,18.0,,,0,1,0,1,0,0,0,Lost
2019,Arshdeep Singh,Punjab Kings,9,Rajasthan Royals,2019-04-16,24,4.0,43,2,10.75,21.5,12.0,8,3,3,6,2,0,2,Won
2019,M Ashwin,Punjab Kings,9,Rajasthan Royals,2019-04-16,24,4.0,24,1,6.0,24.0,24.0,6,1,0,1,1,0,1,Won
2019,Mandeep Singh,Punjab Kings,9,Rajasthan Royals,2019-04-16,6,1.0,8,0,8.0,,,0,0,0,0,0,0,0,Won
2019,Mohammed Shami,Punjab Kings,9,Rajasthan Royals,2019-04-16,24,4.0,46,2,11.5,23.0,12.0,5,6,1,7,0,0,0,Won
2019,Mujeeb Ur Rahman,Punjab Kings,9,Rajasthan Royals,2019-04-16,18,3.0,24,0,8.0,,,7,0,1,1,5,0,5,Won
2019,R Ashwin,Punjab Kings,9,Rajasthan Royals,2019-04-16,24,4.0,24,2,6.0,12.0,12.0,6,0,0,0,1,0,1,Won
2019,GC Viljoen,Punjab Kings,10,Delhi Capitals,2019-04-20,24,4.0,39,2,9.75,19.5,12.0,7,7,0,7,1,0,1,Lost
2019,Harpreet Brar,Punjab Kings,10,Delhi Capitals,2019-04-20,12,2.0,24,0,12.0,,,0,2,1,3,0,0,0,Lost
2019,M Ashwin,Punjab Kings,10,Delhi Capitals,2019-04-20,18,3.0,20,0,6.67,,,5,1,0,1,3,1,4,Lost
2019,Mohammed Shami,Punjab Kings,10,Delhi Capitals,2019-04-20,24,4.0,21,1,5.25,21.0,24.0,10,1,1,2,0,0,0,Lost
2019,R Ashwin,Punjab Kings,10,Delhi Capitals,2019-04-20,18,3.0,26,0,8.67,,,6,2,1,3,2,0,2,Lost
2019,SM Curran,Punjab Kings,10,Delhi Capitals,2019-04-20,22,3.4,34,0,9.27,,,8,5,0,5,1,1,2,Lost
2019,AS Rajpoot,Punjab Kings,11,Royal Challengers Bengaluru,2019-04-24,24,4.0,46,0,11.5,,,7,5,2,7,0,2,2,Lost
2019,GC Viljoen,Punjab Kings,11,Royal Challengers Bengaluru,2019-04-24,24,4.0,51,1,12.75,51.0,24.0,5,3,4,7,2,0,2,Lost
2019,M Ashwin,Punjab Kings,11,Royal Challengers Bengaluru,2019-04-24,24,4.0,31,1,7.75,31.0,24.0,7,1,2,3,0,0,0,Lost
2019,Mohammed Shami,Punjab Kings,11,Royal Challengers Bengaluru,2019-04-24,24,4.0,53,1,13.25,53.0,24.0,6,6,4,10,1,0,1,Lost
2019,R Ashwin,Punjab Kings,11,Royal Challengers Bengaluru,2019-04-24,24,4.0,15,1,3.75,15.0,24.0,10,0,0,0,0,0,0,Lost
2019,Arshdeep Singh,Punjab Kings,12,Sunrisers Hyderabad,2019-04-29,24,4.0,42,1,10.5,42.0,24.0,4,6,0,6,3,0,3,Lost
2019,M Ashwin,Punjab Kings,12,Sunrisers Hyderabad,2019-04-29,24,4.0,32,1,8.0,32.0,24.0,5,1,1,2,2,0,2,Lost
2019,Mohammed Shami,Punjab Kings,12,Sunrisers Hyderabad,2019-04-29,24,4.0,36,2,9.0,18.0,12.0,4,2,1,3,1,0,1,Lost
2019,Mujeeb Ur Rahman,Punjab Kings,12,Sunrisers Hyderabad,2019-04-29,24,4.0,66,0,16.5,,,4,5,4,9,7,0,7,Lost
2019,R Ashwin,Punjab Kings,12,Sunrisers Hyderabad,2019-04-29,24,4.0,30,2,7.5,15.0,12.0,5,1,1,2,1,0,1,Lost
2019,AJ Tye,Punjab Kings,13,Kolkata Knight Riders,2019-05-03,18,3.0,41,1,13.67,41.0,18.0,4,3,3,6,2,0,2,Lost
2019,Arshdeep Singh,Punjab Kings,13,Kolkata Knight Riders,2019-05-03,12,2.0,24,0,12.0,,,3,3,1,4,0,0,0,Lost
2019,M Ashwin,Punjab Kings,13,Kolkata Knight Riders,2019-05-03,12,2.0,24,0,12.0,,,0,2,1,3,0,0,0,Lost
2019,Mohammed Shami,Punjab Kings,13,Kolkata Knight Riders,2019-05-03,18,3.0,15,1,5.0,15.0,18.0,8,2,0,2,0,0,0,Lost
2019,R Ashwin,Punjab Kings,13,Kolkata Knight Riders,2019-05-03,24,4.0,38,1,9.5,38.0,24.0,9,2,3,5,1,0,1,Lost
2019,SM Curran,Punjab Kings,13,Kolkata Knight Riders,2019-05-03,24,4.0,41,0,10.25,,,6,4,1,5,2,0,2,Lost
2019,AJ Tye,Punjab Kings,14,Chennai Super Kings,2019-05-05,18,3.0,37,0,12.33,,,2,5,1,6,0,0,0,Won
2019,Harpreet Brar,Punjab Kings,14,Chennai Super Kings,2019-05-05,18,3.0,24,0,8.0,,,7,1,2,3,0,0,0,Won
2019,M Ashwin,Punjab Kings,14,Chennai Super Kings,2019-05-05,18,3.0,33,0,11.0,,,3,4,1,5,0,0,0,Won
2019,Mohammed Shami,Punjab Kings,14,Chennai Super Kings,2019-05-05,18,3.0,17,2,5.67,8.5,9.0,7,2,0,2,0,0,0,Won
2019,R Ashwin,Punjab Kings,14,Chennai Super Kings,2019-05-05,24,4.0,23,0,5.75,,,7,2,0,2,0,0,0,Won
2019,SM Curran,Punjab Kings,14,Chennai Super Kings,2019-05-05,24,4.0,35,3,8.75,11.67,8.0,8,2,2,4,1,0,1,Won
2019,BA Stokes,Rajasthan Royals,1,Punjab Kings,2019-03-25,24,4.0,48,2,12.0,24.0,12.0,6,5,2,7,3,0,3,Lost
2019,DS Kulkarni,Rajasthan Royals,1,Punjab Kings,2019-03-25,24,4.0,30,1,7.5,30.0,24.0,10,4,0,4,3,0,3,Lost
2019,JC Archer,Rajasthan Royals,1,Punjab Kings,2019-03-25,24,4.0,17,0,4.25,,,13,0,1,1,0,0,0,Lost
2019,JD Unadkat,Rajasthan Royals,1,Punjab Kings,2019-03-25,18,3.0,44,0,14.67,,,4,6,2,8,1,0,1,Lost
2019,K Gowtham,Rajasthan Royals,1,Punjab Kings,2019-03-25,24,4.0,32,1,8.0,32.0,24.0,8,2,2,4,1,0,1,Lost
2019,S Gopal,Rajasthan Royals,1,Punjab Kings,2019-03-25,6,1.0,5,0,5.0,,,2,0,0,0,0,0,0,Lost
2019,BA Stokes,Rajasthan Royals,2,Sunrisers Hyderabad,2019-03-29,18,3.0,40,1,13.33,40.0,18.0,2,8,0,8,0,0,0,Lost
2019,DS Kulkarni,Rajasthan Royals,2,Sunrisers Hyderabad,2019-03-29,18,3.0,40,0,13.33,,,3,2,3,5,1,0,1,Lost
2019,JC Archer,Rajasthan Royals,2,Sunrisers Hyderabad,2019-03-29,24,4.0,42,0,10.5,,,9,4,2,6,2,0,2,Lost
2019,JD Unadkat,Rajasthan Royals,2,Sunrisers Hyderabad,2019-03-29,18,3.0,26,1,8.67,26.0,18.0,5,1,1,2,2,0,2,Lost
2019,K Gowtham,Rajasthan Royals,2,Sunrisers Hyderabad,2019-03-29,12,2.0,25,0,12.5,,,1,3,1,4,0,0,0,Lost
2019,S Gopal,Rajasthan Royals,2,Sunrisers Hyderabad,2019-03-29,24,4.0,27,3,6.75,9.0,8.0,8,1,1,2,0,0,0,Lost
2019,BA Stokes,Rajasthan Royals,3,Chennai Super Kings,2019-03-31,18,3.0,30,1,10.0,30.0,18.0,7,4,1,5,0,0,0,Lost
2019,DS Kulkarni,Rajasthan Royals,3,Chennai Super Kings,2019-03-31,24,4.0,37,1,9.25,37.0,24.0,12,3,2,5,1,3,4,Lost
2019,JC Archer,Rajasthan Royals,3,Chennai Super Kings,2019-03-31,24,4.0,17,2,4.25,8.5,12.0,13,2,0,2,0,0,0,Lost
2019,JD Unadkat,Rajasthan Royals,3,Chennai Super Kings,2019-03-31,24,4.0,54,1,13.5,54.0,24.0,5,3,4,7,3,0,3,Lost
2019,K Gowtham,Rajasthan Royals,3,Chennai Super Kings,2019-03-31,12,2.0,13,0,6.5,,,3,1,0,1,1,0,1,Lost
2019,S Gopal,Rajasthan Royals,3,Chennai Super Kings,2019-03-31,18,3.0,23,0,7.67,,,5,1,1,2,0,0,0,Lost
2019,BA Stokes,Rajasthan Royals,4,Royal Challengers Bengaluru,2019-04-02,18,3.0,29,0,9.67,,,4,3,1,4,0,0,0,Won
2019,DS Kulkarni,Rajasthan Royals,4,Royal Challengers Bengaluru,2019-04-02,18,3.0,26,0,8.67,,,7,4,0,4,1,0,1,Won
2019,JC Archer,Rajasthan Royals,4,Royal Challengers Bengaluru,2019-04-02,24,4.0,47,1,11.75,47.0,24.0,5,6,2,8,0,2,2,Won
2019,K Gowtham,Rajasthan Royals,4,Royal Challengers Bengaluru,2019-04-02,24,4.0,19,0,4.75,,,9,1,0,1,0,0,0,Won
2019,S Gopal,Rajasthan Royals,4,Royal Challengers Bengaluru,2019-04-02,24,4.0,12,3,3.0,4.0,8.0,16,1,0,1,0,0,0,Won
2019,STR Binny,Rajasthan Royals,4,Royal Challengers Bengaluru,2019-04-02,6,1.0,6,0,6.0,,,1,0,0,0,0,0,0,Won
2019,VR Aaron,Rajasthan Royals,4,Royal Challengers Bengaluru,2019-04-02,6,1.0,16,0,16.0,,,0,3,0,3,0,0,0,Won
2019,BA Stokes,Rajasthan Royals,5,Kolkata Knight Riders,2019-04-07,5,0.5,3,0,3.6,,,2,0,0,0,1,0,1,Lost
2019,DS Kulkarni,Rajasthan Royals,5,Kolkata Knight Riders,2019-04-07,18,3.0,31,0,10.33,,,7,6,0,6,1,0,1,Lost
2019,JC Archer,Rajasthan Royals,5,Kolkata Knight Riders,2019-04-07,18,3.0,14,0,4.67,,,11,1,1,2,0,0,0,Lost
2019,K Gowtham,Rajasthan Royals,5,Kolkata Knight Riders,2019-04-07,6,1.0,22,0,22.0,,,1,4,1,5,0,0,0,Lost
2019,S Gopal,Rajasthan Royals,5,Kolkata Knight Riders,2019-04-07,24,4.0,35,2,8.75,17.5,12.0,8,0,4,4,0,0,0,Lost
2019,S Midhun,Rajasthan Royals,5,Kolkata Knight Riders,2019-04-07,12,2.0,27,0,13.5,,,3,2,2,4,1,0,1,Lost
